EpochSecTime,JD0,JD1,PosX,PosY,PosZ,VelX,VelY,VelZ,OrbEl_SMA,OrbEl_Eccentricity,OrbEl_Inclination,OrbEl_RAAN,OrbEl_ArgOfPerigee,OrbEl_MeanAnomaly,OrbEl_TrueAnomaly,Access,Azimuth,Elevation,Latitude(deg),Longitude(deg),sunVecX,sunVecY,sunVecZ
29460,2457415.5,70832,-4102.96984,-3853.68231,-4951.30672,6.15054,-2.45464,-2.91424,7382.44636,0.02926,0.8984,6.26142,0.01642,4.17976,4.13029,0,117.8,-66.5,-41.6,160.9,1,0,1
29480,2457415.5,70852,-3979.1913,-3902.04348,-5008.64958,6.22695,-2.38131,-2.81985,7382.26139,0.02926,0.89839,6.2614,0.0173,4.19879,4.14873,0,118.5,-67,-42.2,162.1,1,0,1
29500,2457415.5,70872,-3853.907,-3948.92809,-5064.09258,6.30111,-2.30698,-2.72426,7382.07932,0.02927,0.89838,6.26138,0.01818,4.21781,4.16719,0,119.3,-67.5,-42.8,163.2,1,0,1
29520,2457415.5,70892,-3727.1623,-3994.3163,-5117.61201,6.37298,-2.23168,-2.62749,7381.90042,0.02927,0.89837,6.26136,0.01906,4.23683,4.18566,0,120.1,-68,-43.4,164.4,1,0,1
29540,2457415.5,70912,-3599.00321,-4038.18875,-5169.18476,6.44254,-2.15541,-2.52959,7381.72494,0.02928,0.89836,6.26133,0.01995,4.25585,4.20415,0,121,-68.5,-43.9,165.7,1,0,1
29560,2457415.5,70932,-3469.47642,-4080.5266,-5218.78838,6.50975,-2.07822,-2.43059,7381.55315,0.02928,0.89835,6.26131,0.02083,4.27488,4.22267,0,121.9,-69,-44.5,166.9,1,0,1
29580,2457415.5,70952,-3338.62923,-4121.31148,-5266.40107,6.57457,-2.00012,-2.33051,7381.3853,0.02928,0.89834,6.26129,0.0217,4.29391,4.24121,0,122.8,-69.5,-45,168.2,1,0,1
29600,2457415.5,70972,-3206.50954,-4160.52557,-5312.0017,6.63699,-1.92114,-2.22939,7381.22165,0.02928,0.89833,6.26126,0.02256,4.31295,4.25978,0,123.7,-70,-45.5,169.5,1,0,1
29620,2457415.5,70992,-3073.16591,-4198.15155,-5355.56982,6.69696,-1.84131,-2.12726,7381.06245,0.02928,0.89832,6.26124,0.02342,4.332,4.27839,0,124.7,-70.4,-46,170.8,1,0,1
29640,2457415.5,71012,-2938.64747,-4234.17264,-5397.08566,6.75447,-1.76066,-2.02416,7380.90797,0.02927,0.89831,6.26121,0.02425,4.35106,4.29702,0,125.7,-70.9,-46.5,172.2,1,0,1
29660,2457415.5,71032,-2803.00392,-4268.5726,-5436.53016,6.80947,-1.67921,-1.92013,7380.75848,0.02927,0.89831,6.26119,0.02508,4.37014,4.3157,0,126.8,-71.4,-47,173.6,1,0,1
29680,2457415.5,71052,-2666.28554,-4301.33575,-5473.88495,6.86194,-1.59698,-1.8152,7380.61423,0.02926,0.8983,6.26116,0.02588,4.38924,4.33441,0,127.9,-71.9,-47.5,175,1,0,1
29700,2457415.5,71072,-2528.54319,-4332.44696,-5509.13241,6.91186,-1.51402,-1.7094,7380.47551,0.02925,0.89829,6.26114,0.02666,4.40836,4.35317,0,129,-72.4,-47.9,176.5,1,0,1
29720,2457415.5,71092,-2389.82823,-4361.89167,-5542.25563,6.9592,-1.43034,-1.60278,7380.34258,0.02925,0.89828,6.26111,0.02741,4.42751,4.37197,0,130.2,-72.8,-48.3,177.9,1,0,1
29740,2457415.5,71112,-2250.19257,-4389.65591,-5573.23845,7.00393,-1.34597,-1.49537,7380.2157,0.02924,0.89828,6.26108,0.02814,4.44668,4.39083,0,131.5,-73.3,-48.7,179.4,1,0,1
29760,2457415.5,71132,-2109.68862,-4415.72626,-5602.06547,7.04602,-1.26095,-1.38721,7380.09515,0.02922,0.89827,6.26106,0.02884,4.46588,4.40973,0,132.8,-73.7,-49.1,-179.1,1,0,1
29780,2457415.5,71152,-1968.3693,-4440.08993,-5628.72205,7.08546,-1.17531,-1.27833,7379.98117,0.02921,0.89827,6.26103,0.0295,4.48512,4.42869,0,134.2,-74.2,-49.4,-177.5,1,0,1
29800,2457415.5,71172,-1826.28798,-4462.73473,-5653.19432,7.12222,-1.08907,-1.16878,7379.87402,0.0292,0.89826,6.261,0.03013,4.50439,4.44771,0,135.7,-74.6,-49.7,-175.9,1,0,1
29820,2457415.5,71192,-1683.49852,-4483.64906,-5675.46919,7.15627,-1.00227,-1.0586,7379.77393,0.02918,0.89826,6.26097,0.03072,4.5237,4.46678,0,137.2,-75.1,-50,-174.3,1,0,1
29840,2457415.5,71212,-1540.0552,-4502.82196,-5695.53438,7.1876,-0.91493,-0.94782,7379.68113,0.02917,0.89825,6.26094,0.03128,4.54305,4.48592,0,138.8,-75.5,-50.3,-172.7,1,0,1
29860,2457415.5,71232,-1396.01276,-4520.24307,-5713.3784,7.21618,-0.8271,-0.83649,7379.59581,0.02915,0.89825,6.26091,0.03178,4.56243,4.50512,0,140.5,-75.9,-50.6,-171.1,1,0,1
29880,2457415.5,71252,-1251.42632,-4535.90271,-5728.99056,7.242,-0.73879,-0.72464,7379.51818,0.02914,0.89824,6.26088,0.03225,4.58187,4.52439,0,142.3,-76.3,-50.8,-169.4,1,0,1
29900,2457415.5,71272,-1106.35142,-4549.7918,-5742.36103,7.26503,-0.65005,-0.61233,7379.4484,0.02912,0.89824,6.26086,0.03267,4.60135,4.54373,0,144.2,-76.7,-51,-167.8,1,0,1
29920,2457415.5,71292,-960.84395,-4561.90192,-5753.48077,7.28525,-0.5609,-0.49958,7379.38664,0.0291,0.89824,6.26083,0.03304,4.62088,4.56314,0,146.2,-77.1,-51.2,-166.1,1,0,1
29940,2457415.5,71312,-814.96016,-4572.22534,-5762.34162,7.30266,-0.47138,-0.38644,7379.33305,0.02908,0.89823,6.2608,0.03336,4.64045,4.58262,0,148.3,-77.4,-51.3,-164.4,1,0,1
29960,2457415.5,71332,-668.75666,-4580.75495,-5768.93623,7.31722,-0.38153,-0.27296,7379.28775,0.02906,0.89823,6.26077,0.03363,4.66008,4.60217,0,150.5,-77.8,-51.4,-162.6,1,0,1
29980,2457415.5,71352,-522.29034,-4587.48434,-5773.25814,7.32893,-0.29137,-0.15918,7379.25087,0.02904,0.89823,6.26074,0.03385,4.67976,4.6218,0,152.9,-78.1,-51.5,-160.9,1,0,1
30000,2457415.5,71372,-375.61843,-4592.40778,-5775.30175,7.33778,-0.20094,-0.04514,7379.2225,0.02902,0.89823,6.26071,0.03402,4.69949,4.6415,0,155.3,-78.5,-51.6,-159.2,1,0,1
30020,2457415.5,71392,-228.79841,-4595.52022,-5775.06232,7.34374,-0.11027,0.06912,7379.20275,0.029,0.89823,6.26068,0.03413,4.71927,4.66128,0,157.9,-78.8,-51.6,-157.4,1,0,1
30040,2457415.5,71412,-81.88801,-4596.81731,-5772.536,7.34681,-0.01941,0.18354,7379.1917,0.02898,0.89823,6.26065,0.03419,4.73911,4.68114,0,160.6,-79,-51.6,-155.7,1,0,1
30060,2457415.5,71432,65.05478,-4596.29538,-5767.71983,7.34698,0.07162,0.29809,7379.18941,0.02896,0.89823,6.26062,0.0342,4.75901,4.70108,0,163.5,-79.3,-51.6,-153.9,1,0,1
30080,2457415.5,71452,211.97178,-4593.95151,-5760.61177,7.34423,0.16278,0.41272,7379.19594,0.02894,0.89823,6.26058,0.03415,4.77896,4.72109,0,166.4,-79.5,-51.6,-152.2,1,0,1
30100,2457415.5,71472,358.8046,-4589.78344,-5751.21064,7.33856,0.25404,0.52739,7379.21134,0.02892,0.89823,6.26055,0.03404,4.79896,4.74118,0,169.5,-79.7,-51.5,-150.4,1,0,1
30120,2457415.5,71492,505.49468,-4583.78968,-5739.51622,7.32996,0.34535,0.64205,7379.23563,0.0289,0.89823,6.26052,0.03388,4.81902,4.76135,0,172.7,-79.9,-51.4,-148.7,1,0,1
30140,2457415.5,71512,651.98333,-4575.96942,-5725.52917,7.31842,0.43668,0.75665,7379.26885,0.02888,0.89823,6.26049,0.03366,4.83914,4.7816,0,176,-80.1,-51.2,-147,1,0,1
30160,2457415.5,71532,798.21173,-4566.32261,-5709.25109,7.30393,0.528,0.87114,7379.31099,0.02886,0.89824,6.26046,0.03339,4.85931,4.80193,0,179.4,-80.2,-51.1,-145.3,1,0,1
30180,2457415.5,71552,944.12094,-4554.84992,-5690.68451,7.2865,0.61926,0.98549,7379.36206,0.02884,0.89824,6.26043,0.03306,4.87953,4.82233,0,182.9,-80.3,-50.9,-143.5,1,0,1
30200,2457415.5,71572,1089.65198,-4541.55277,-5669.8329,7.26611,0.71044,1.09964,7379.42205,0.02883,0.89824,6.2604,0.03268,4.89981,4.84281,0,186.4,-80.3,-50.7,-141.9,1,0,1
30220,2457415.5,71592,1234.74578,-4526.43332,-5646.70066,7.24277,0.80148,1.21354,7379.49091,0.02881,0.89825,6.26037,0.03225,4.92014,4.86337,0,190,-80.4,-50.4,-140.2,1,0,1
30240,2457415.5,71612,1379.34327,-4509.49448,-5621.29314,7.21648,0.89237,1.32716,7379.56861,0.02879,0.89825,6.26034,0.03177,4.94052,4.884,0,193.5,-80.3,-50.1,-138.5,1,0,1
30260,2457415.5,71632,1523.38537,-4490.7399,-5593.61665,7.18724,0.98305,1.44043,7379.6551,0.02878,0.89826,6.26032,0.03123,4.96095,4.9047,0,197.1,-80.3,-49.8,-136.9,1,0,1
30280,2457415.5,71652,1666.81301,-4470.174,-5563.67843,7.15504,1.07349,1.55332,7379.75028,0.02876,0.89826,6.26029,0.03065,4.98143,4.92547,0,200.6,-80.2,-49.5,-135.2,1,0,1
30300,2457415.5,71672,1809.56718,-4447.80196,-5531.4867,7.11989,1.16366,1.66578,7379.85407,0.02875,0.89827,6.26026,0.03003,5.00196,4.94632,0,204,-80.1,-49.2,-133.6,1,0,1
30320,2457415.5,71692,1951.58894,-4423.62973,-5497.05062,7.0818,1.25351,1.77775,7379.96636,0.02873,0.89827,6.26023,0.02936,5.02253,4.96722,0,207.4,-80,-48.8,-132.1,1,0,1
30340,2457415.5,71712,2092.81946,-4397.66399,-5460.38033,7.04077,1.343,1.88919,7380.087,0.02872,0.89828,6.2602,0.02864,5.04314,4.9882,0,210.7,-79.8,-48.4,-130.5,1,0,1
30360,2457415.5,71732,2233.20001,-4369.91224,-5421.48694,6.9968,1.4321,2.00005,7380.21584,0.02871,0.89829,6.26017,0.02789,5.06379,5.00923,0,213.9,-79.6,-48,-129,1,0,1
30380,2457415.5,71752,2372.67204,-4340.3827,-5380.38249,6.94991,1.52077,2.11029,7380.35271,0.0287,0.8983,6.26014,0.0271,5.08448,5.03032,0,216.9,-79.4,-47.5,-127.5,1,0,1
30400,2457415.5,71772,2511.17718,-4309.0844,-5337.08003,6.90011,1.60897,2.21984,7380.49743,0.02869,0.8983,6.26012,0.02628,5.1052,5.05147,0,219.8,-79.1,-47.1,-126,1,0,1
30420,2457415.5,71792,2648.65724,-4276.02713,-5291.59356,6.84741,1.69667,2.32868,7380.64979,0.02869,0.89831,6.26009,0.02543,5.12596,5.07268,0,222.6,-78.9,-46.6,-124.5,1,0,1
30440,2457415.5,71812,2785.05429,-4241.22143,-5243.93804,6.79182,1.78381,2.43674,7380.80957,0.02868,0.89832,6.26006,0.02455,5.14674,5.09393,0,225.3,-78.6,-46.1,-123.1,1,0,1
30460,2457415.5,71832,2920.31067,-4204.67865,-5194.12942,6.73334,1.87037,2.54398,7380.97656,0.02868,0.89833,6.26004,0.02364,5.16755,5.11522,0,227.8,-78.2,-45.5,-121.7,1,0,1
30480,2457415.5,71852,3054.36897,-4166.4109,-5142.18461,6.67201,1.9563,2.65035,7381.15051,0.02868,0.89834,6.26001,0.02272,5.18837,5.13657,0,230.2,-77.9,-45,-120.3,1,0,1
30500,2457415.5,71872,3187.17216,-4126.43106,-5088.12147,6.60783,2.04157,2.75581,7381.33118,0.02868,0.89835,6.25999,0.02178,5.20922,5.15794,0,232.5,-77.5,-44.4,-119,1,0,1
30520,2457415.5,71892,3318.6635,-4084.75278,-5031.95884,6.54083,2.12614,2.86029,7381.51832,0.02868,0.89836,6.25996,0.02082,5.23008,5.17936,0,234.7,-77.2,-43.8,-117.6,1,0,1
30540,2457415.5,71912,3448.78666,-4041.39049,-4973.71654,6.47102,2.20996,2.96377,7381.71164,0.02868,0.89837,6.25994,0.01985,5.25095,5.20081,0,236.8,-76.8,-43.2,-116.3,1,0,1
30560,2457415.5,71932,3577.48571,-3996.35939,-4913.41531,6.39842,2.29301,3.06618,7381.91087,0.02869,0.89838,6.25991,0.01888,5.27183,5.22228,0,238.7,-76.4,-42.6,-115.1,1,0,1
30580,2457415.5,71952,3704.70516,-3949.67544,-4851.07688,6.32306,2.37524,3.16748,7382.11571,0.02869,0.89839,6.25989,0.0179,5.29271,5.24378,0,240.6,-76,-42,-113.8,1,0,1
30600,2457415.5,71972,3830.38996,-3901.35537,-4786.72391,6.24496,2.45662,3.26762,7382.32584,0.0287,0.8984,6.25987,0.01692,5.31359,5.26529,0,242.3,-75.5,-41.3,-112.6,1,0,1
30620,2457415.5,71992,3954.48558,-3851.41668,-4720.38001,6.16415,2.5371,3.36656,7382.54093,0.02871,0.89841,6.25985,0.01595,5.33447,5.28683,0,244,-75.1,-40.6,-111.4,1,0,1
30640,2457415.5,72012,4076.93799,-3799.87761,-4652.06975,6.08065,2.61665,3.46425,7382.76064,0.02872,0.89842,6.25983,0.01499,5.35534,5.30837,0,245.6,-74.7,-40,-110.2,1,0,1
30660,2457415.5,72032,4197.69373,-3746.75716,-4581.81861,5.99449,2.69523,3.56064,7382.98462,0.02873,0.89844,6.2598,0.01404,5.37619,5.32992,0,247.1,-74.2,-39.3,-109.1,1,0,1
30680,2457415.5,72052,4316.6999,-3692.0751,-4509.65302,5.9057,2.77281,3.65569,7383.21249,0.02875,0.89845,6.25978,0.01311,5.39704,5.35148,0,248.5,-73.7,-38.5,-107.9,1,0,1
30700,2457415.5,72072,4433.90422,-3635.85192,-4435.60031,5.81431,2.84934,3.74935,7383.44387,0.02876,0.89846,6.25976,0.01219,5.41786,5.37303,0,249.9,-73.3,-37.8,-106.8,1,0,1
30720,2457415.5,72092,4549.25506,-3578.10885,-4359.68875,5.72035,2.92479,3.84157,7383.67837,0.02878,0.89847,6.25975,0.0113,5.43866,5.39458,0,251.2,-72.8,-37.1,-105.8,1,0,1
30740,2457415.5,72112,4662.70144,-3518.86787,-4281.94749,5.62387,2.99912,3.93231,7383.9156,0.0288,0.89848,6.25973,0.01043,5.45943,5.41612,0,252.4,-72.3,-36.3,-104.7,1,0,1
30760,2457415.5,72132,4774.19307,-3458.15168,-4202.4066,5.52488,3.0723,4.02152,7384.15512,0.02882,0.8985,6.25971,0.0096,5.48017,5.43765,0,253.6,-71.8,-35.6,-103.7,1,0,1
30780,2457415.5,72152,4883.68042,-3395.98369,-4121.09701,5.42344,3.1443,4.10917,7384.39652,0.02884,0.89851,6.25969,0.0088,5.50088,5.45917,0,254.7,-71.3,-34.8,-102.7,1,0,1
30800,2457415.5,72172,4991.11467,-3332.38803,-4038.05056,5.31958,3.21506,4.1952,7384.63937,0.02887,0.89852,6.25968,0.00804,5.52156,5.48066,0,255.8,-70.8,-34,-101.7,1,0,1
30820,2457415.5,72192,5096.44782,-3267.38953,-3953.29991,5.21334,3.28457,4.27958,7384.88323,0.02889,0.89853,6.25966,0.00731,5.54219,5.50213,0,256.9,-70.3,-33.2,-100.7,1,0,1
30840,2457415.5,72212,5199.63265,-3201.01372,-3866.87862,5.10476,3.35279,4.36226,7385.12766,0.02892,0.89855,6.25964,0.00663,5.56278,5.52358,0,257.9,-69.8,-32.4,-99.7,1,0,1
30860,2457415.5,72232,5300.62281,-3133.28681,-3778.82106,4.99388,3.41968,4.4432,7385.37222,0.02894,0.89856,6.25963,0.006,5.58333,5.54499,0,258.8,-69.3,-31.6,-98.8,1,0,1
30880,2457415.5,72252,5399.3728,-3064.2357,-3689.16244,4.88075,3.4852,4.52236,7385.61645,0.02897,0.89857,6.25962,0.00541,5.60383,5.56638,0,259.8,-68.8,-30.8,-97.8,1,0,1
30900,2457415.5,72272,5495.83802,-2993.88793,-3597.93879,4.76541,3.54934,4.5997,7385.8599,0.029,0.89858,6.2596,0.00488,5.62428,5.58773,0,260.6,-68.2,-30,-96.9,1,0,1
30920,2457415.5,72292,5589.97479,-2922.27173,-3505.18691,4.64791,3.61204,4.67518,7386.10211,0.02903,0.8986,6.25959,0.00439,5.64468,5.60904,0,261.5,-67.7,-29.1,-96,1,0,1
30940,2457415.5,72312,5681.74038,-2849.41593,-3410.94442,4.5283,3.67329,4.74875,7386.34261,0.02906,0.89861,6.25958,0.00397,5.66502,5.63032,0,262.3,-67.2,-28.3,-95.2,1,0,1
30960,2457415.5,72332,5771.09304,-2775.35004,-3315.2497,4.40663,3.73305,4.82039,7386.58093,0.02909,0.89862,6.25957,0.00359,5.68531,5.65155,0,263.1,-66.7,-27.4,-94.3,1,0,1
30980,2457415.5,72352,5857.99203,-2700.10415,-3218.14186,4.28294,3.79128,4.89006,7386.81662,0.02912,0.89863,6.25956,0.00328,5.70554,5.67274,0,263.9,-66.1,-26.6,-93.4,1,0,1
31000,2457415.5,72372,5942.39761,-2623.70898,-3119.66079,4.1573,3.84797,4.95771,7387.04921,0.02915,0.89864,6.25955,0.00302,5.72571,5.69389,0,264.6,-65.6,-25.7,-92.6,1,0,1
31020,2457415.5,72392,6024.27114,-2546.19584,-3019.84705,4.02974,3.90308,5.02332,7387.27827,0.02918,0.89866,6.25954,0.00282,5.74583,5.71499,0,265.4,-65,-24.8,-91.8,1,0,1
31040,2457415.5,72412,6103.57502,-2467.59662,-2918.74192,3.90034,3.95657,5.08684,7387.50336,0.02922,0.89867,6.25953,0.00269,5.76588,5.73605,0,266.1,-64.5,-24,-91,1,0,1
31060,2457415.5,72432,6180.27276,-2387.94376,-2816.38738,3.76914,4.00844,5.14825,7387.72404,0.02925,0.89868,6.25952,0.00261,5.78588,5.75705,0,266.8,-63.9,-23.1,-90.2,1,0,1
31080,2457415.5,72452,6254.32903,-2307.27027,-2712.82604,3.6362,4.05863,5.20752,7387.93992,0.02928,0.89869,6.25951,0.00259,5.80582,5.77801,0,267.4,-63.4,-22.2,-89.4,1,0,1
31100,2457415.5,72472,6325.7096,-2225.60969,-2608.10118,3.50158,4.10714,5.2646,7388.15057,0.02931,0.8987,6.2595,0.00263,5.82569,5.79892,0,268.1,-62.8,-21.3,-88.6,1,0,1
31120,2457415.5,72492,6394.38147,-2142.99607,-2502.25667,3.36534,4.15393,5.31948,7388.35561,0.02934,0.89871,6.2595,0.00274,5.84551,5.81979,0,268.7,-62.3,-20.4,-87.8,1,0,1
31140,2457415.5,72512,6460.31278,-2059.46398,-2395.337,3.22754,4.19898,5.37211,7388.55466,0.02937,0.89872,6.25949,0.0029,5.86527,5.8406,0,269.3,-61.7,-19.5,-87,1,0,1
31160,2457415.5,72532,6523.47292,-1975.04847,-2287.38724,3.08823,4.24227,5.42248,7388.74735,0.02941,0.89873,6.25949,0.00312,5.88497,5.86137,0,269.9,-61.2,-18.6,-86.3,1,0,1
31180,2457415.5,72552,6583.83252,-1889.78504,-2178.453,2.94749,4.28377,5.47056,7388.93331,0.02943,0.89874,6.25948,0.0034,5.90461,5.88209,0,270.5,-60.6,-17.7,-85.6,1,0,1
31200,2457415.5,72572,6641.36345,-1803.70967,-2068.58044,2.80538,4.32346,5.51631,7389.11219,0.02946,0.89875,6.25948,0.00373,5.9242,5.90276,0,271.1,-60,-16.7,-84.8,1,0,1
31220,2457415.5,72592,6696.03886,-1716.85876,-1957.81622,2.66195,4.36132,5.55972,7389.28366,0.02949,0.89875,6.25947,0.00412,5.94374,5.92339,0,271.6,-59.5,-15.8,-84.1,1,0,1
31240,2457415.5,72612,6747.8332,-1629.26912,-1846.20747,2.51728,4.39733,5.60076,7389.44738,0.02952,0.89876,6.25947,0.00456,5.96322,5.94398,0,272.2,-58.9,-14.9,-83.4,1,0,1
31260,2457415.5,72632,6796.72223,-1540.97798,-1733.80181,2.37143,4.43147,5.63941,7389.60301,0.02955,0.89877,6.25946,0.00505,5.98265,5.96452,0,272.7,-58.3,-14,-82.6,1,0,1
31280,2457415.5,72652,6842.68305,-1452.02291,-1620.64729,2.22447,4.46372,5.67564,7389.75023,0.02957,0.89878,6.25946,0.00559,6.00203,5.98502,0,273.2,-57.8,-13,-81.9,1,0,1
31300,2457415.5,72672,6885.69408,-1362.44187,-1506.79235,2.07646,4.49406,5.70944,7389.8887,0.02959,0.89878,6.25946,0.00618,6.02137,6.00548,0,273.8,-57.2,-12.1,-81.2,1,0,1
31320,2457415.5,72692,6925.73511,-1272.27314,-1392.28584,1.92748,4.52249,5.7408,7390.01811,0.02962,0.89879,6.25946,0.00681,6.04066,6.02591,0,274.3,-56.6,-11.2,-80.5,1,0,1
31340,2457415.5,72712,6962.78732,-1181.55532,-1277.17696,1.77759,4.54897,5.76968,7390.13811,0.02964,0.8988,6.25946,0.00748,6.05991,6.0463,0,274.8,-56.1,-10.2,-79.8,1,0,1
31360,2457415.5,72732,6996.83325,-1090.32733,-1161.51524,1.62687,4.5735,5.79608,7390.24835,0.02966,0.8988,6.25945,0.0082,6.07912,6.06665,0,275.2,-55.5,-9.3,-79.1,1,0,1
31380,2457415.5,72752,7027.85686,-998.62834,-1045.35053,1.47537,4.59607,5.81998,7390.3485,0.02967,0.89881,6.25945,0.00895,6.0983,6.08698,0,275.7,-54.9,-8.3,-78.5,1,0,1
31400,2457415.5,72772,7055.84351,-906.49778,-928.73295,1.32318,4.61666,5.84136,7390.43826,0.02969,0.89881,6.25945,0.00973,6.11744,6.10727,0,276.2,-54.3,-7.4,-77.8,1,0,1
31420,2457415.5,72792,7080.77998,-813.97533,-811.71287,1.17037,4.63526,5.86022,7390.51739,0.0297,0.89881,6.25945,0.01054,6.13655,6.12754,0,276.7,-53.7,-6.4,-77.1,1,0,1
31440,2457415.5,72812,7102.6545,-721.10088,-694.34091,1.017,4.65186,5.87655,7390.58573,0.02972,0.89882,6.25945,0.01138,6.15564,6.14779,0,277.1,-53.2,-5.5,-76.4,1,0,1
31460,2457415.5,72832,7121.45672,-627.91449,-576.66786,0.86315,4.66645,5.89033,7390.6431,0.02973,0.89882,6.25945,0.01225,6.1747,6.16802,0,277.6,-52.6,-4.5,-75.8,1,0,1
31480,2457415.5,72852,7137.17774,-534.45642,-458.74469,0.70889,4.67902,5.90156,7390.68937,0.02974,0.89882,6.25945,0.01313,6.19375,6.18823,0,278,-52,-3.6,-75.1,1,0,1
31500,2457415.5,72872,7149.81012,-440.76706,-340.62251,0.5543,4.68958,5.91023,7390.72439,0.02974,0.89882,6.25945,0.01403,6.21278,6.20843,0,278.5,-51.4,-2.6,-74.4,1,0,1
31520,2457415.5,72892,7159.34789,-346.88693,-222.35255,0.39944,4.6981,5.91634,7390.74803,0.02975,0.89883,6.25945,0.01494,6.23179,6.22862,0,278.9,-50.8,-1.7,-73.7,1,0,1
31540,2457415.5,72912,7165.78651,-252.85664,-103.98613,0.2444,4.70459,5.91988,7390.76017,0.02975,0.89883,6.25945,0.01585,6.2508,6.2488,0,279.3,-50.2,-0.7,-73.1,1,0,1
31560,2457415.5,72932,7169.12294,-158.71689,14.4254,0.08923,4.70904,5.92085,7390.76076,0.02975,0.89883,6.25945,0.01678,6.26981,6.26898,0,279.8,-49.6,0.2,-72.4,1,0,1
31580,2457415.5,72952,7169.35559,-64.50845,132.83062,-0.06597,4.71146,5.91925,7390.74978,0.02975,0.89883,6.25945,0.0177,0.00563,0.00598,0,280.2,-49,1.2,-71.7,1,0,1
31600,2457415.5,72972,7166.48435,29.7279,251.17815,-0.22114,4.71184,5.91508,7390.72729,0.02975,0.89882,6.25945,0.01861,0.02464,0.02616,0,280.6,-48.4,2.1,-71.1,1,0,1
31620,2457415.5,72992,7160.51058,123.95136,369.41661,-0.37621,4.71017,5.90834,7390.69339,0.02974,0.89882,6.25945,0.01952,0.04366,0.04635,0,281,-47.8,3.1,-70.4,1,0,1
31640,2457415.5,73012,7151.4371,218.12113,487.4947,-0.5311,4.70647,5.89904,7390.64822,0.02973,0.89882,6.25945,0.02041,0.06269,0.06656,0,281.4,-47.3,4,-69.7,1,0,1
31660,2457415.5,73032,7139.26822,312.19647,605.36119,-0.68574,4.70073,5.88718,7390.59199,0.02972,0.89882,6.25945,0.02129,0.08174,0.08678,0,281.9,-46.7,5,-69,1,0,1
31680,2457415.5,73052,7124.00969,406.13666,722.96497,-0.84005,4.69295,5.87277,7390.52488,0.02971,0.89882,6.25945,0.02215,0.1008,0.10701,0,282.3,-46.1,5.9,-68.4,1,0,1
31700,2457415.5,73072,7105.66873,499.9011,840.25508,-0.99397,4.68315,5.85582,7390.44709,0.0297,0.89881,6.25945,0.02299,0.1199,0.12727,0,282.7,-45.4,6.9,-67.7,1,0,1
31720,2457415.5,73092,7084.25401,593.44926,957.18072,-1.14742,4.67133,5.83633,7390.35885,0.02969,0.89881,6.25945,0.02379,0.13901,0.14755,0,283.1,-44.8,7.8,-67,1,0,1
31740,2457415.5,73112,7059.77565,686.74075,1073.6913,-1.30032,4.65749,5.81431,7390.2604,0.02967,0.8988,6.25945,0.02457,0.15816,0.16786,0,283.5,-44.2,8.7,-66.3,1,0,1
31760,2457415.5,73132,7032.24521,779.73532,1189.73646,-1.45261,4.64164,5.78979,7390.15204,0.02965,0.8988,6.25944,0.02531,0.17734,0.1882,0,283.9,-43.6,9.7,-65.6,1,0,1
31780,2457415.5,73152,7001.6757,872.3929,1305.26608,-1.60422,4.62379,5.76276,7390.03408,0.02963,0.89879,6.25944,0.02602,0.19656,0.20857,0,284.3,-43,10.6,-64.9,1,0,1
31800,2457415.5,73172,6968.08151,964.67358,1420.23033,-1.75507,4.60395,5.73325,7389.9069,0.02961,0.89879,6.25944,0.02669,0.21582,0.22897,0,284.7,-42.4,11.6,-64.2,1,0,1
31820,2457415.5,73192,6931.47848,1056.53769,1534.5797,-1.90509,4.58213,5.70127,7389.77083,0.02959,0.89878,6.25944,0.02731,0.23512,0.24942,0,285.1,-41.8,12.5,-63.5,1,0,1
31840,2457415.5,73212,6891.88384,1147.94578,1648.26499,-2.05422,4.55835,5.66685,7389.62624,0.02956,0.89877,6.25944,0.02789,0.25446,0.26989,0,285.4,-41.2,13.4,-62.8,1,0,1
31860,2457415.5,73232,6849.3162,1238.85866,1761.2374,-2.20238,4.53261,5.62999,7389.47348,0.02954,0.89876,6.25943,0.02843,0.27385,0.29041,0,285.8,-40.6,14.4,-62.1,1,0,1
31880,2457415.5,73252,6803.79556,1329.23741,1873.44848,-2.34951,4.50494,5.59072,7389.31293,0.02951,0.89876,6.25943,0.02891,0.29329,0.31097,0,286.2,-40,15.3,-61.4,1,0,1
31900,2457415.5,73272,6755.34327,1419.04341,1984.85022,-2.49553,4.47534,5.54906,7389.14498,0.02949,0.89875,6.25943,0.02935,0.31277,0.33158,0,286.6,-39.3,16.2,-60.7,1,0,1
31920,2457415.5,73292,6703.98203,1508.23835,2095.39504,-2.64039,4.44384,5.50503,7388.97001,0.02946,0.89874,6.25942,0.02973,0.33231,0.35222,0,287,-38.7,17.1,-59.9,1,0,1
31940,2457415.5,73312,6649.73586,1596.78426,2205.03581,-2.78401,4.41044,5.45866,7388.78842,0.02943,0.89873,6.25942,0.03006,0.3519,0.37291,0,287.4,-38.1,18.1,-59.2,1,0,1
31960,2457415.5,73332,6592.63011,1684.64352,2313.72591,-2.92634,4.37517,5.40997,7388.60053,0.0294,0.89872,6.25941,0.03033,0.37155,0.39365,0,287.8,-37.5,19,-58.5,1,0,1
